id,product_id,color,size,stock,price,note
230,115,Đen,M,83,189972,
231,116,Đen,L,119,252366,
232,116,Đen,M,105,250761,
233,117,Đen,L,132,318695,
234,117,Đen,L,114,308859,
235,118,Đen,L,99,54627,
236,118,Đen,L,146,54965,
237,119,Trắng,L,56,148913,
238,119,Đen,L,90,148199,
239,120,Trắng,L,42,454236,
240,120,Trắng,M,129,452203,
241,121,Đen,L,146,99510,
242,121,Đen,L,108,108275,
243,122,Đen,L,106,115419,
244,122,Đen,L,94,127794,
245,123,Trắng,M,25,188461,
246,123,Đen,L,52,194403,
247,124,Trắng,M,97,250911,
248,124,Trắng,L,48,255735,
249,125,Đen,L,91,313764,
250,125,Trắng,M,125,315612,
251,126,Trắng,L,122,61765,
252,126,Đen,L,61,51759,
253,127,Trắng,L,72,155259,
254,127,Đen,L,128,155539,
255,128,Đen,M,90,448873,
256,128,Đen,M,55,447241,
257,129,Đen,L,37,107874,
258,129,Trắng,L,104,103090,
259,130,Trắng,L,102,129332,
260,130,Đen,L,99,115017,
261,131,Trắng,L,125,191692,
262,131,Trắng,L,120,190822,
263,132,Đen,M,72,248643,
264,132,Trắng,M,84,257085,
265,133,Trắng,L,87,318165,
266,133,Đen,L,139,306038,
267,134,Đen,M,148,52290,
268,134,Trắng,M,23,59514,
269,135,Đen,M,100,148912,
270,135,Trắng,M,60,148632,
271,136,Trắng,L,141,446295,
272,136,Đen,L,100,452867,
273,137,Trắng,M,25,106535,
274,137,Đen,L,120,96529,
275,138,Đen,M,66,116141,
276,138,Trắng,L,90,122042,
277,139,Đen,M,88,182919,
278,139,Đen,L,60,182402,
279,140,Trắng,M,39,251578,
280,140,Trắng,L,65,250001,
281,141,Trắng,L,86,319645,
282,141,Đen,M,126,316699,
283,142,Trắng,M,50,60342,
284,142,Đen,M,40,53467,
285,143,Đen,M,61,153092,
286,143,Đen,L,47,150767,
287,144,Đen,L,57,452574,
288,144,Trắng,L,102,447266,
289,145,Trắng,L,77,104981,
290,145,Đen,M,41,104949,
291,146,Đen,M,138,116129,
292,146,Trắng,M,59,122283,
293,147,Trắng,M,81,187361,
294,147,Trắng,M,21,194191,
295,148,Trắng,L,100,246523,
296,148,Đen,M,43,255729,
297,149,Đen,M,36,309003,
298,149,Đen,L,126,310585,
299,150,Trắng,M,60,51696,
300,150,Đen,M,136,50828,
301,151,Đen,M,94,150052,
302,151,Trắng,M,93,148317,
303,152,Trắng,M,94,447734,
304,152,Trắng,M,56,451943,
305,153,Trắng,L,107,104783,
306,153,Trắng,M,127,96594,
307,154,Đen,M,137,121563,
308,154,Trắng,L,98,128620,
309,155,Trắng,M,147,181561,
310,155,Trắng,M,87,183046,
311,156,Trắng,M,41,258952,
312,156,Đen,M,57,258427,
313,157,Trắng,L,142,312982,
314,157,Đen,L,54,308923,
315,158,Trắng,L,26,63363,
316,158,Trắng,M,140,53796,
317,159,Trắng,M,45,155597,
318,159,Trắng,M,26,151701,
319,160,Trắng,L,123,453703,
320,160,Đen,L,92,450897,
321,161,Trắng,M,115,94712,
322,161,Đen,L,42,98914,
323,162,Trắng,M,91,116342,
324,162,Trắng,L,143,117930,
325,163,Trắng,L,96,188698,
326,163,Đen,L,28,183425,
327,164,Đen,M,91,245047,
328,164,Trắng,L,148,254565,
329,165,Đen,M,127,314892,
330,165,Trắng,M,123,319104,
331,166,Trắng,M,45,63055,
332,166,Đen,M,27,50908,
333,167,Đen,M,86,157617,
334,167,Trắng,L,93,159487,
335,168,Đen,L,23,445116,
336,168,Trắng,M,26,459178,
337,169,Đen,L,73,94596,
338,169,Trắng,M,120,96047,
339,170,Đen,M,130,118323,
340,170,Đen,L,126,115274,
341,171,Đen,L,33,184441,
342,171,Đen,L,143,182524,
343,172,Đen,L,120,247968,
344,172,Đen,M,148,254660,
345,173,Đen,M,57,318571,
346,173,Đen,M,141,318486,
347,174,Trắng,L,42,59709,
348,174,Trắng,L,78,53346,
349,175,Đen,M,133,145651,
350,175,Trắng,L,33,155241,
351,176,Đen,L,130,449004,
352,176,Trắng,L,59,449317,
353,177,Trắng,L,91,101048,
354,177,Trắng,M,133,100460,
355,178,Đen,L,143,122762,
356,178,Đen,M,71,121132,
357,179,Trắng,L,68,180699,
358,179,Đen,L,50,184242,
359,180,Đen,M,150,251567,
360,180,Đen,L,68,250571,
361,181,Trắng,M,52,311344,
362,181,Đen,L,43,307437,
363,182,Trắng,L,78,61092,
364,182,Đen,L,78,52434,
365,183,Đen,L,90,153583,
366,183,Trắng,M,131,145539,
367,184,Trắng,M,42,447583,
368,184,Đen,L,123,451264,
369,185,Đen,L,31,94631,
370,185,Trắng,M,51,99025,
371,186,Trắng,M,124,117419,
372,186,Trắng,M,66,127232,
373,187,Trắng,M,141,185668,
374,187,Trắng,L,82,189670,
375,188,Trắng,L,80,250669,
376,188,Trắng,M,59,250999,
377,189,Trắng,M,99,305765,
378,189,Trắng,L,140,309072,
379,190,Trắng,L,36,60793,
380,190,Trắng,M,139,54503,
381,191,Trắng,M,78,152326,
382,191,Trắng,M,65,157826,
383,192,Trắng,M,86,449364,
384,192,Đen,M,62,447719,
385,193,Đen,M,20,102023,
386,193,Trắng,L,119,95624,
387,194,Trắng,M,70,119142,
388,194,Trắng,L,84,121188,
389,195,Đen,L,73,184618,
390,195,Trắng,L,32,181726,
391,196,Trắng,L,125,246140,
392,196,Trắng,L,66,258290,
393,197,Trắng,L,51,311254,
394,197,Trắng,M,84,317852,
395,198,Đen,L,121,64334,
396,198,Trắng,L,125,55423,
397,199,Trắng,M,93,149869,
398,199,Đen,M,105,145309,
399,200,Trắng,M,148,446743,
400,200,Trắng,L,81,445332,
401,201,Đen,M,63,98604,
402,201,Trắng,L,62,94437,
403,202,Trắng,L,40,124878,
404,202,Đen,M,52,124658,
405,203,Trắng,M,149,181286,
406,203,Trắng,L,131,194301,
407,204,Đen,M,93,247350,
408,204,Trắng,M,23,255209,
409,205,Trắng,L,85,316943,
410,205,Đen,L,122,307086,
411,206,Trắng,M,129,61509,
412,206,Đen,M,20,63433,
413,207,Đen,M,149,156521,
414,207,Trắng,L,146,146258,
415,208,Đen,M,86,451609,
416,208,Trắng,L,42,450530,
417,209,Đen,L,52,106441,
418,209,Đen,L,80,104283,
419,210,Đen,L,147,119008,
420,210,Trắng,L,25,127050,
421,211,Đen,M,54,181338,
422,211,Đen,L,124,185136,
423,212,Trắng,M,136,257708,
424,212,Đen,M,77,258165,
425,213,Đen,L,129,309517,
426,213,Trắng,M,21,319456,
427,214,Trắng,L,76,54979,
428,214,Trắng,M,138,55239,
429,215,Trắng,M,108,153757,
430,215,Đen,L,105,146430,
431,216,Đen,L,29,446768,
432,216,Đen,L,43,458868,
433,217,Trắng,M,150,97358,
434,217,Đen,L,113,102924,
435,218,Đen,L,61,116551,
436,218,Trắng,M,77,123060,
437,219,Trắng,L,112,185049,
438,219,Trắng,M,150,181237,
439,220,Trắng,L,135,251366,
440,220,Trắng,L,66,250027,
441,221,Trắng,L,39,316246,
442,221,Đen,M,37,315982,
443,222,Trắng,M,138,63374,
444,222,Trắng,L,20,52334,
445,223,Trắng,M,70,147030,
446,223,Trắng,M,100,154564,
447,224,Trắng,M,102,454645,
448,224,Trắng,M,143,454112,
449,225,Trắng,L,21,99428,
450,225,Đen,L,70,97800,
451,226,Đen,L,148,117716,
452,226,Trắng,M,132,128184,
453,227,Trắng,L,120,181034,
454,227,Đen,M,79,191116,
455,228,Trắng,L,28,246454,
456,228,Đen,L,54,257627,
457,229,Trắng,L,148,310016,
458,229,Đen,L,129,316534,
459,230,Đen,L,117,56572,
460,230,Đen,M,105,62335,
461,231,Đen,L,86,153650,
462,231,Đen,M,107,153723,
463,232,Trắng,L,101,457870,
464,232,Trắng,M,60,446054,
465,233,Trắng,M,66,101510,
466,233,Đen,M,124,106271,
467,234,Đen,M,69,129177,
468,234,Đen,M,137,125490,
469,235,Đen,L,116,188765,
470,235,Đen,M,76,181650,
471,236,Đen,M,96,252382,
472,236,Đen,M,42,246338,
473,237,Đen,M,75,319383,
474,237,Đen,M,110,315530,
475,238,Trắng,L,93,57185,
476,238,Trắng,M,47,57192,
477,239,Đen,L,40,158961,
478,239,Đen,L,41,156814,
479,240,Trắng,M,62,446175,
480,240,Đen,M,79,450365,
481,241,Đen,L,147,97292,
482,241,Đen,L,45,105604,
483,242,Trắng,L,89,115327,
484,242,Trắng,L,59,119427,
485,243,Đen,L,39,191800,
486,243,Đen,L,96,192546,
487,244,Trắng,M,82,258517,
488,244,Trắng,M,99,259600,
489,245,Đen,L,143,314647,
490,245,Trắng,M,107,306001,
491,246,Trắng,M,41,63672,
492,246,Trắng,L,108,54685,
493,247,Trắng,L,79,151567,
494,247,Trắng,L,25,147247,
495,248,Trắng,M,147,451489,
496,248,Trắng,L,20,456619,
497,249,Trắng,L,47,104639,
498,249,Trắng,L,86,100197,
499,250,Trắng,M,20,117092,
500,250,Trắng,M,38,120151,
501,251,Đen,M,92,181064,
502,251,Đen,M,130,189241,
503,252,Đen,L,71,245096,
504,252,Trắng,M,24,255426,
505,253,Đen,M,95,309856,
506,253,Trắng,M,81,319239,
507,254,Đen,M,148,64773,
508,254,Trắng,M,75,60436,
509,255,Đen,M,54,159919,
510,255,Trắng,L,42,155830,
511,256,Trắng,M,137,458298,
512,256,Trắng,M,95,454816,
513,257,Đen,M,110,106893,
514,257,Trắng,L,137,94902,
515,258,Trắng,L,20,122554,
516,258,Đen,M,95,126420,
517,259,Đen,M,55,193664,
518,259,Đen,M,84,186720,
519,260,Đen,L,142,252371,
520,260,Đen,M,27,257519,
521,261,Trắng,L,44,313084,
522,261,Đen,M,123,312171,
523,262,Đen,L,123,51356,
524,262,Đen,M,146,50332,
525,263,Trắng,L,90,150507,
526,263,Trắng,L,150,149352,
527,264,Trắng,L,58,458572,
528,264,Trắng,L,36,459556,
529,265,Đen,L,82,103306,
530,265,Trắng,M,107,102086,
531,266,Đen,M,111,120223,
532,266,Đen,M,117,118875,
533,267,Đen,L,82,183089,
534,267,Đen,L,147,181256,
535,268,Đen,M,61,247251,
536,268,Đen,M,46,247153,
537,269,Trắng,M,99,306747,
538,269,Trắng,M,133,308122,
539,270,Đen,M,74,53026,
540,270,Đen,M,37,50904,
541,271,Trắng,M,97,150077,
542,271,Trắng,M,84,151023,
543,272,Đen,L,148,445143,
544,272,Đen,M,88,445001,
545,273,Trắng,L,138,106346,
546,273,Trắng,L,47,104613,
547,274,Trắng,M,142,122055,
548,274,Trắng,M,20,125433,
549,275,Đen,M,50,181654,
550,275,Đen,M,76,193961,
551,276,Đen,M,97,255578,
552,276,Đen,L,87,250460,
553,277,Đen,M,131,318054,
554,277,Đen,M,37,318200,
555,278,Trắng,M,74,62795,
556,278,Trắng,M,54,60254,
557,279,Trắng,M,121,152387,
558,279,Đen,L,142,146247,
559,280,Trắng,L,24,448373,
560,280,Đen,L,115,448505,
561,281,Đen,M,137,95660,
562,281,Đen,L,92,98132,
563,282,Đen,L,90,116809,
564,282,Trắng,M,52,129096,
565,283,Đen,M,46,187453,
566,283,Đen,M,136,183791,
567,284,Đen,M,45,246875,
568,284,Trắng,M,112,257719,
569,285,Trắng,M,130,307622,
570,285,Trắng,L,35,317460,
571,286,Đen,M,139,56881,
572,286,Trắng,L,127,57728,
573,287,Đen,L,39,151123,
574,287,Trắng,M,81,145365,
575,288,Trắng,L,30,451174,
576,288,Trắng,L,82,459580,
577,289,Đen,L,26,101344,
578,289,Trắng,M,95,107551,
579,290,Đen,M,139,123500,
580,290,Đen,M,77,122404,
581,291,Trắng,L,110,189178,
582,291,Đen,L,130,186529,
583,292,Đen,M,95,258223,
584,292,Đen,L,117,259415,
585,293,Trắng,L,126,311799,
586,293,Đen,L,72,308226,
587,294,Đen,L,138,58731,
588,294,Trắng,L,108,57736,
589,295,Trắng,M,93,158372,
590,295,Đen,L,56,147392,
591,296,Trắng,L,109,446489,
592,296,Trắng,L,97,453803,
593,297,Trắng,L,33,97822,
594,297,Đen,L,75,94214,
595,298,Trắng,L,23,121243,
596,298,Đen,L,113,117466,
597,299,Đen,M,126,188691,
598,299,Trắng,L,144,189461,
599,300,Trắng,L,131,247924,
600,300,Trắng,L,86,255607,
601,301,Đen,M,30,314133,
602,301,Trắng,L,84,317683,
603,302,Trắng,M,94,57740,
604,302,Trắng,M,33,62994,
605,303,Đen,L,120,155998,
606,303,Trắng,L,108,146084,
607,304,Trắng,M,72,450716,
608,304,Đen,L,58,456097,
609,305,Đen,M,46,102701,
610,305,Đen,M,54,98329,
611,306,Đen,L,113,123039,
612,306,Trắng,L,78,126474,
613,307,Đen,L,29,185661,
614,307,Trắng,M,70,194209,
615,308,Trắng,M,32,249954,
616,308,Trắng,L,52,248626,
617,309,Trắng,M,112,312981,
618,309,Đen,M,52,315975,
619,310,Trắng,L,138,58214,
620,310,Trắng,L,24,59612,
621,311,Đen,L,68,154017,
622,311,Trắng,L,122,146246,
623,312,Trắng,L,88,448128,
624,312,Trắng,M,146,458692,
625,313,Trắng,L,125,101788,
626,313,Đen,M,71,102742,
627,314,Đen,M,84,129828,
628,314,Đen,L,149,115991,
629,315,Đen,M,138,190261,
630,315,Trắng,L,46,189485,
631,316,Đen,L,80,247881,
632,316,Trắng,M,72,255526,
633,317,Đen,M,134,312191,
634,317,Đen,L,66,311231,
635,318,Đen,M,113,52968,
636,318,Đen,L,143,60639,
637,319,Trắng,M,36,154118,
638,319,Trắng,M,143,148340,
639,320,Đen,L,42,458674,
640,320,Trắng,L,147,456417,
641,321,Trắng,L,87,95826,
642,321,Đen,L,44,94534,
643,322,Đen,M,44,116455,
644,322,Trắng,M,118,127756,
645,323,Đen,M,93,181290,
646,323,Trắng,M,122,186117,
647,324,Trắng,M,79,249442,
648,324,Đen,L,66,246602,
649,325,Trắng,L,130,311931,
650,325,Đen,M,133,310880,
651,326,Đen,M,43,55090,
652,326,Trắng,M,60,64606,
653,327,Đen,M,126,146609,
654,327,Trắng,L,145,155676,
655,328,Đen,L,45,445317,
656,328,Trắng,M,52,445684,
657,329,Đen,L,66,97198,
658,329,Trắng,L,86,103987,
659,330,Trắng,M,76,123517,
660,330,Trắng,M,26,115067,
661,331,Đen,M,53,183659,
662,331,Đen,M,62,183103,
663,332,Đen,M,47,256230,
664,332,Trắng,M,51,247171,
665,333,Trắng,L,122,309669,
666,333,Trắng,L,92,307475,
667,334,Trắng,M,116,54429,
668,334,Trắng,L,68,57590,
669,335,Trắng,M,77,147677,
670,335,Đen,L,99,147382,
671,336,Đen,M,27,453142,
672,336,Trắng,M,53,457444,
673,337,Đen,M,20,103580,
674,337,Đen,M,54,99518,
675,338,Trắng,L,80,129278,
676,338,Đen,L,22,126452,
677,339,Trắng,M,73,184336,
678,339,Trắng,L,118,181427,
679,340,Trắng,M,39,249947,
680,340,Đen,L,35,257488,
681,341,Đen,L,129,314672,
682,341,Đen,L,88,305959,
683,342,Trắng,L,105,50505,
684,342,Đen,L,42,61795,
685,343,Đen,L,132,149345,
686,343,Đen,L,119,152214,
687,344,Trắng,M,131,459630,
688,344,Trắng,M,69,447892,
689,345,Đen,L,113,95167,
690,345,Trắng,M,140,98059,
691,346,Đen,M,45,128034,
692,346,Trắng,L,50,117738,
693,347,Trắng,L,70,189941,
694,347,Trắng,M,77,189322,
695,348,Trắng,L,34,255753,
696,348,Trắng,M,42,248398,
697,349,Trắng,L,118,313325,
698,349,Đen,L,124,315258,
699,350,Trắng,L,75,54459,
700,350,Trắng,L,93,62147,
701,351,Đen,M,35,155322,
702,351,Đen,M,99,157091,
703,352,Trắng,M,33,449364,
704,352,Đen,L,55,449206,
705,353,Đen,L,23,94887,
706,353,Đen,L,120,95434,
707,354,Trắng,L,47,124085,
708,354,Trắng,M,75,115348,
709,355,Đen,M,82,185754,
710,355,Đen,M,46,184728,
711,356,Trắng,L,103,251233,
712,356,Đen,M,73,255708,
713,357,Trắng,L,135,315812,
714,357,Trắng,L,126,315770,
715,358,Đen,M,55,56727,
716,358,Đen,L,23,58622,
717,359,Đen,M,131,159528,
718,359,Đen,M,131,156193,
719,360,Trắng,M,125,448436,
720,360,Đen,M,142,450890,
721,361,Đen,L,115,101142,
722,361,Trắng,M,105,95836,
723,362,Trắng,M,90,125966,
724,362,Đen,L,72,115457,
725,363,Đen,L,31,181770,
726,363,Đen,L,66,189709,
727,364,Trắng,M,99,247205,
728,364,Đen,L,56,253943,
729,365,Đen,M,99,308387,
730,365,Đen,L,93,314963,
731,366,Đen,L,122,59852,
732,366,Trắng,M,86,52380,
733,367,Đen,M,96,156757,
734,367,Trắng,M,114,145480,
735,368,Trắng,M,29,445186,
736,368,Trắng,M,70,457750,
737,369,Trắng,L,129,101971,
738,369,Trắng,M,135,97073,
739,370,Đen,M,98,120604,
740,370,Đen,L,73,115174,
741,371,Trắng,L,112,188783,
742,371,Trắng,L,139,193707,
743,372,Đen,M,35,257253,
744,372,Đen,L,68,252513,
745,373,Đen,L,137,314556,
746,373,Đen,L,35,317747,
747,374,Trắng,M,144,59837,
748,374,Đen,M,99,58751,
749,375,Trắng,L,25,158627,
750,375,Trắng,M,120,157105,
751,376,Đen,L,48,457739,
752,376,Đen,L,85,456194,
753,377,Đen,L,112,96923,
754,377,Trắng,M,108,96481,
755,378,Trắng,L,81,117941,
756,378,Đen,M,126,118692,
757,379,Trắng,L,36,190543,
758,379,Đen,L,73,194410,
759,380,Trắng,L,113,247961,
760,380,Trắng,M,150,255155,
761,381,Đen,M,59,319251,
762,381,Đen,L,137,316548,
763,382,Trắng,L,145,53018,
764,382,Trắng,L,144,56081,
765,383,Đen,M,48,157733,
766,383,Đen,L,37,153207,
767,384,Đen,M,34,459812,
768,384,Đen,M,146,445232,
769,385,Đen,M,87,100123,
770,385,Đen,L,131,107194,
771,386,Đen,M,62,119745,
772,386,Đen,L,90,121588,
773,387,Đen,M,148,183683,
774,387,Đen,L,93,193240,
775,388,Đen,L,61,256770,
776,388,Trắng,L,132,247006,
777,389,Đen,L,85,306372,
778,389,Đen,M,32,305973,
779,390,Đen,M,111,58702,
780,390,Đen,M,135,59797,
781,391,Đen,M,49,149273,
782,391,Đen,L,70,145150,
783,392,Đen,L,28,456207,
784,392,Trắng,M,96,456561,
785,393,Trắng,L,110,108675,
786,393,Đen,L,45,106488,
787,394,Đen,M,67,125932,
788,394,Đen,M,66,118819,
789,395,Đen,M,55,193138,
790,395,Đen,M,120,183414,
791,396,Trắng,L,119,258145,
792,396,Trắng,L,141,249333,
793,397,Đen,M,104,316738,
794,397,Đen,M,93,313289,
795,398,Đen,L,22,58045,
796,398,Trắng,L,100,61668,
797,399,Trắng,M,59,158623,
798,399,Trắng,L,70,151340,
799,400,Trắng,L,50,451382,
800,400,Trắng,L,148,455690,
801,401,Trắng,L,75,101369,
802,401,Trắng,M,52,108911,
803,402,Đen,L,131,124422,
804,402,Đen,L,111,127402,
805,403,Đen,L,123,193382,
806,403,Đen,M,67,191623,
807,404,Trắng,M,33,256637,
808,404,Đen,L,36,254155,
809,405,Trắng,L,36,305860,
810,405,Đen,M,24,309416,
811,406,Trắng,L,104,57064,
812,406,Trắng,M,66,58398,
813,407,Đen,L,58,149228,
814,407,Đen,M,82,145480,
815,408,Trắng,M,33,457420,
816,408,Đen,L,112,452249,
817,409,Đen,M,134,104390,
818,409,Trắng,M,104,103533,
819,410,Đen,M,115,125294,
820,410,Đen,L,136,119255,
821,411,Trắng,M,80,183275,
822,411,Đen,L,99,191051,
823,412,Đen,L,106,253506,
824,412,Đen,M,48,248522,
825,413,Đen,L,63,312105,
826,413,Đen,M,98,305477,
827,414,Đen,L,62,62670,
828,414,Trắng,M,36,64386,
829,415,Trắng,M,121,155866,
830,415,Đen,L,78,158323,
831,416,Đen,M,105,455631,
832,416,Trắng,L,104,453206,
833,417,Đen,M,48,96954,
834,417,Đen,L,82,101798,
835,418,Trắng,M,111,118638,
836,418,Đen,L,66,128728,
837,419,Trắng,L,92,184087,
838,419,Đen,L,119,187053,
839,420,Trắng,L,128,247330,
840,420,Đen,L,119,255880,
841,421,Đen,L,90,306163,
842,421,Đen,M,36,315362,
843,422,Đen,M,102,62626,
844,422,Đen,L,114,62810,
845,423,Trắng,L,75,148756,
846,423,Trắng,M,139,157148,
