id,product_id,color,size,stock,price,note
80,40,Trắng,M,89,456803,
81,41,Trắng,L,100,102570,
82,41,Đen,L,86,105785,
83,42,Đen,M,122,125790,
84,42,Trắng,M,48,125287,
85,43,Đen,L,108,181009,
86,43,Đen,M,66,188248,
87,44,Đen,L,111,246248,
88,44,Trắng,L,46,259992,
89,45,Đen,M,54,306646,
90,45,Trắng,M,141,313188,
91,46,Đen,L,91,62743,
92,46,Trắng,L,74,58896,
93,47,Đen,M,90,159613,
94,47,Trắng,M,105,149355,
95,48,Đen,M,28,455624,
96,48,Đen,L,146,446193,
97,49,Đen,L,111,99042,
98,49,Trắng,M,47,94239,
99,50,Đen,M,144,118061,
100,50,Đen,M,84,127276,
101,51,Đen,L,50,181907,
102,51,Trắng,M,78,189230,
103,52,Đen,L,61,247721,
104,52,Đen,L,113,251963,
105,53,Trắng,L,121,315436,
106,53,Trắng,L,109,311344,
107,54,Trắng,L,54,53087,
108,54,Đen,M,49,50045,
109,55,Đen,M,129,159620,
110,55,Đen,L,137,146224,
111,56,Đen,M,73,454729,
112,56,Đen,M,62,445944,
113,57,Trắng,M,22,94953,
114,57,Đen,M,26,100119,
115,58,Trắng,M,50,118176,
116,58,Trắng,L,26,118775,
117,59,Trắng,M,105,184167,
118,59,Đen,L,26,187769,
119,60,Trắng,M,47,253957,
120,60,Trắng,M,36,246743,
121,61,Trắng,M,140,305102,
122,61,Đen,M,45,317372,
123,62,Trắng,M,94,57601,
124,62,Đen,L,132,61901,
125,63,Đen,L,116,150381,
126,63,Đen,L,38,151373,
127,64,Đen,L,35,447042,
128,64,Đen,L,87,445070,
129,65,Đen,L,38,98092,
130,65,Trắng,L,92,108625,
131,66,Trắng,M,20,117000,
132,66,Đen,M,45,120406,
133,67,Đen,M,104,191735,
134,67,Trắng,L,40,190955,
135,68,Đen,M,26,254232,
136,68,Đen,M,30,253116,
137,69,Đen,L,59,305598,
138,69,Đen,L,62,305929,
139,70,Đen,L,70,58576,
140,70,Đen,L,20,50664,
141,71,Trắng,L,111,153947,
142,71,Trắng,M,148,159431,
143,72,Đen,L,93,453624,
144,72,Đen,M,103,457640,
145,73,Đen,M,62,108303,
146,73,Đen,L,69,105725,
147,74,Đen,M,56,115647,
148,74,Trắng,L,104,117303,
149,75,Đen,M,108,187494,
150,75,Trắng,M,27,194184,
151,76,Trắng,M,54,245659,
152,76,Đen,M,135,257912,
153,77,Đen,M,28,316038,
154,77,Đen,L,38,313758,
155,78,Đen,L,46,62992,
156,78,Đen,L,48,61556,
157,79,Trắng,M,133,149149,
158,79,Trắng,L,131,151499,
159,80,Đen,M,24,450534,
160,80,Đen,M,99,452616,
161,81,Trắng,M,91,97891,
162,81,Trắng,L,114,95888,
163,82,Đen,M,135,121013,
164,82,Trắng,M,27,118183,
165,83,Đen,M,83,182228,
166,83,Đen,M,91,181505,
167,84,Đen,L,85,257879,
168,84,Đen,M,104,249481,
169,85,Đen,M,45,317738,
170,85,Trắng,M,114,313366,
171,86,Đen,M,54,51846,
172,86,Trắng,L,100,54253,
173,87,Trắng,M,75,152396,
174,87,Trắng,M,100,152167,
175,88,Trắng,L,95,450218,
176,88,Đen,L,62,459437,
177,89,Trắng,L,142,99092,
178,89,Trắng,M,90,97977,
179,90,Đen,M,127,116521,
180,90,Trắng,M,123,123845,
181,91,Trắng,M,37,188754,
182,91,Đen,L,80,185192,
183,92,Đen,L,150,253530,
184,92,Trắng,L,98,250273,
185,93,Đen,M,59,319378,
186,93,Trắng,L,83,317701,
187,94,Trắng,M,91,59938,
188,94,Đen,L,102,57816,
189,95,Trắng,M,115,148011,
190,95,Đen,M,139,145321,
191,96,Đen,M,43,452000,
192,96,Đen,L,137,459313,
193,97,Trắng,L,25,107788,
194,97,Trắng,L,110,101530,
195,98,Trắng,L,141,125253,
196,98,Đen,L,93,129391,
197,99,Đen,M,116,184938,
198,99,Đen,M,33,187287,
199,100,Đen,M,71,251520,
200,100,Đen,L,118,246478,
201,101,Trắng,L,115,315741,
202,101,Đen,M,86,310414,
203,102,Đen,L,41,63976,
204,102,Trắng,M,80,57892,
205,103,Đen,L,22,145367,
206,103,Trắng,M,35,155118,
207,104,Trắng,M,29,453672,
208,104,Đen,M,28,448444,
209,105,Trắng,L,59,104077,
210,105,Trắng,M,91,101189,
211,106,Trắng,L,130,122409,
212,106,Đen,L,80,129568,
213,107,Đen,L,117,180059,
214,107,Trắng,M,59,191485,
215,108,Trắng,L,24,252599,
216,108,Trắng,M,123,252226,
217,109,Trắng,M,141,317985,
218,109,Đen,L,136,317009,
219,110,Trắng,M,146,62210,
220,110,Đen,M,29,51155,
221,111,Đen,M,33,146498,
222,111,Đen,L,102,158978,
223,112,Trắng,M,147,450439,
224,112,Đen,M,74,456722,
225,113,Trắng,M,103,94238,
226,113,Đen,L,113,99094,
227,114,Đen,L,41,115935,
228,114,Đen,M,73,123784,
229,115,Trắng,M,56,184855,
230,115,Đen,L,120,191741,
231,116,Đen,L,150,249288,
232,116,Trắng,M,55,245502,
233,117,Trắng,M,95,306715,
234,117,Đen,M,147,316057,
235,118,Trắng,M,40,56926,
236,118,Đen,L,119,59925,
237,119,Trắng,M,38,146066,
238,119,Đen,M,126,152118,
239,120,Trắng,M,101,458331,
240,120,Đen,L,93,453734,
241,121,Trắng,L,54,98925,
242,121,Đen,M,117,108290,
243,122,Đen,M,139,129607,
244,122,Đen,M,75,119729,
245,123,Trắng,M,91,180990,
246,123,Đen,L,105,189669,
247,124,Đen,M,51,259769,
248,124,Đen,L,91,253595,
249,125,Trắng,L,136,309169,
250,125,Trắng,L,133,311890,
251,126,Đen,M,20,53128,
252,126,Đen,M,150,59973,
253,127,Trắng,M,68,159684,
254,127,Đen,M,108,149308,
255,128,Trắng,M,26,445852,
256,128,Đen,L,60,453611,
257,129,Đen,M,106,97556,
258,129,Đen,M,33,96889,
259,130,Trắng,L,28,128986,
260,130,Trắng,L,74,118945,
261,131,Đen,L,103,184537,
262,131,Trắng,M,92,184530,
263,132,Trắng,M,96,247907,
264,132,Đen,M,59,252360,
265,133,Đen,L,94,311511,
266,133,Trắng,L,140,309761,
267,134,Đen,L,146,62164,
268,134,Đen,M,59,63659,
269,135,Đen,M,103,152967,
270,135,Trắng,M,83,159433,
271,136,Trắng,M,108,451611,
272,136,Trắng,M,21,454463,
273,137,Đen,M,59,101764,
274,137,Đen,M,51,100694,
275,138,Trắng,M,29,126153,
276,138,Đen,L,40,129838,
277,139,Đen,L,94,184662,
278,139,Đen,L,59,183954,
279,140,Trắng,L,77,248169,
280,140,Trắng,M,55,250304,
281,141,Trắng,L,98,305466,
282,141,Trắng,M,67,309844,
283,142,Đen,M,135,53013,
284,142,Trắng,L,102,54342,
285,143,Đen,L,61,158070,
286,143,Đen,M,42,151676,
287,144,Trắng,L,109,457802,
288,144,Trắng,M,133,449730,
289,145,Đen,M,143,97408,
290,145,Đen,L,125,105302,
291,146,Trắng,L,96,122619,
292,146,Trắng,L,30,129257,
293,147,Trắng,M,61,184290,
294,147,Đen,M,131,193929,
295,148,Đen,M,59,249332,
296,148,Trắng,L,117,256134,
297,149,Đen,M,130,319155,
298,149,Trắng,L,70,311312,
299,150,Trắng,M,21,58670,
300,150,Đen,L,60,52274,
301,151,Đen,L,64,150096,
302,151,Trắng,L,90,159862,
303,152,Trắng,M,145,455752,
304,152,Trắng,L,51,451203,
305,153,Trắng,L,138,105353,
306,153,Trắng,L,116,97069,
307,154,Trắng,M,105,121611,
308,154,Đen,M,78,128070,
309,155,Trắng,L,81,187947,
310,155,Đen,M,93,190420,
311,156,Trắng,L,126,248413,
312,156,Trắng,M,110,252047,
313,157,Đen,M,46,312434,
314,157,Đen,L,137,309225,
315,158,Đen,L,47,55587,
316,158,Trắng,M,142,64354,
317,159,Đen,M,37,151729,
318,159,Đen,L,20,156653,
319,160,Đen,M,27,448157,
320,160,Đen,M,91,446667,
321,161,Đen,M,119,97245,
322,161,Trắng,M,85,108210,
323,162,Đen,M,52,129078,
324,162,Đen,L,66,129547,
325,163,Trắng,M,23,180011,
326,163,Đen,M,134,187355,
327,164,Đen,M,118,245686,
328,164,Trắng,M,150,249250,
329,165,Đen,L,108,319818,
330,165,Trắng,L,81,312214,
331,166,Đen,M,142,57749,
332,166,Đen,L,145,62860,
333,167,Đen,M,86,156570,
334,167,Trắng,M,115,152973,
335,168,Trắng,M,143,445091,
336,168,Đen,M,128,456788,
337,169,Trắng,L,22,98801,
338,169,Đen,M,61,99735,
339,170,Đen,M,92,128563,
340,170,Đen,M,102,125251,
341,171,Đen,M,116,190301,
342,171,Đen,M,108,193821,
343,172,Trắng,L,93,246437,
344,172,Trắng,L,101,257137,
345,173,Đen,L,133,319960,
346,173,Đen,L,122,316529,
347,174,Đen,M,132,51967,
348,174,Trắng,L,77,50727,
349,175,Đen,L,129,145510,
350,175,Đen,L,51,156479,
351,176,Trắng,M,68,445733,
352,176,Đen,M,146,452823,
353,177,Đen,M,135,105443,
354,177,Đen,M,138,107820,
355,178,Đen,M,33,117323,
356,178,Đen,M,51,116750,
357,179,Đen,M,107,194516,
358,179,Trắng,M,48,186737,
359,180,Đen,M,61,255866,
360,180,Đen,L,87,255575,
361,181,Trắng,L,67,315876,
362,181,Trắng,M,127,308406,
363,182,Đen,L,148,61727,
364,182,Trắng,L,35,64857,
365,183,Đen,L,57,158040,
366,183,Đen,L,78,152737,
367,184,Đen,M,58,454321,
368,184,Trắng,L,52,457840,
369,185,Đen,M,45,108885,
370,185,Trắng,L,115,99401,
371,186,Đen,L,37,126586,
372,186,Trắng,L,107,125735,
373,187,Đen,L,134,180912,
374,187,Trắng,L,129,189678,
375,188,Trắng,M,116,258136,
376,188,Đen,L,74,251365,
377,189,Trắng,M,143,315408,
378,189,Trắng,L,64,306664,
379,190,Đen,L,150,50621,
380,190,Trắng,M,33,52201,
381,191,Đen,M,130,147106,
382,191,Đen,L,63,156361,
383,192,Trắng,M,74,445383,
384,192,Đen,M,56,454607,
385,193,Đen,L,36,106094,
386,193,Đen,M,109,96409,
387,194,Đen,M,20,125204,
388,194,Đen,M,68,121863,
389,195,Trắng,M,77,193705,
390,195,Trắng,L,27,184742,
391,196,Trắng,M,27,249757,
392,196,Trắng,L,119,252733,
393,197,Trắng,L,103,314501,
394,197,Trắng,L,33,306118,
395,198,Đen,M,125,61870,
396,198,Đen,M,58,62568,
397,199,Đen,L,119,147773,
398,199,Trắng,M,97,149677,
399,200,Đen,L,33,452216,
400,200,Trắng,M,62,455574,
401,201,Đen,M,118,102391,
402,201,Đen,L,34,107104,
403,202,Đen,L,129,117590,
404,202,Trắng,M,26,129454,
405,203,Đen,M,27,186955,
406,203,Trắng,L,111,192843,
407,204,Trắng,M,83,249372,
408,204,Đen,L,57,256012,
409,205,Trắng,L,122,316724,
410,205,Đen,M,149,311037,
411,206,Trắng,L,107,64427,
412,206,Trắng,M,101,62930,
413,207,Đen,L,104,155782,
414,207,Đen,M,78,147118,
415,208,Trắng,L,124,449113,
416,208,Đen,L,148,451850,
417,209,Đen,M,126,107327,
418,209,Đen,L,36,96309,
419,210,Đen,L,89,121189,
420,210,Đen,M,39,125181,
421,211,Đen,L,87,186163,
422,211,Trắng,L,124,187079,
423,212,Trắng,M,89,247263,
424,212,Đen,M,79,251491,
425,213,Đen,L,64,318687,
426,213,Trắng,M,62,307215,
427,214,Trắng,M,37,58574,
428,214,Trắng,L,144,51922,
429,215,Trắng,L,66,146036,
430,215,Đen,M,125,150735,
431,216,Đen,L,72,459117,
432,216,Đen,M,43,458025,
433,217,Trắng,M,26,95209,
434,217,Đen,M,133,105213,
435,218,Đen,M,105,121442,
436,218,Đen,L,22,124409,
437,219,Trắng,L,91,190962,
438,219,Trắng,L,116,181019,
439,220,Đen,M,93,246299,
440,220,Trắng,M,84,254786,
441,221,Đen,L,125,317962,
442,221,Đen,L,49,314332,
443,222,Đen,M,132,62097,
444,222,Đen,M,81,58781,
445,223,Đen,L,146,149122,
446,223,Đen,L,92,153714,
447,224,Trắng,M,72,453705,
448,224,Đen,L,107,459168,
449,225,Trắng,L,142,103040,
450,225,Đen,M,145,105605,
451,226,Đen,M,22,119795,
452,226,Đen,L,23,128078,
453,227,Đen,M,136,188115,
454,227,Đen,M,36,183491,
455,228,Đen,L,90,245280,
456,228,Trắng,M,127,255447,
457,229,Đen,M,61,315923,
458,229,Trắng,M,105,313106,
459,230,Đen,L,104,50740,
460,230,Trắng,M,106,52711,
461,231,Đen,L,28,157061,
462,231,Đen,M,48,147128,
463,232,Trắng,L,66,446257,
464,232,Trắng,L,150,448215,
465,233,Trắng,M,80,97789,
466,233,Trắng,M,70,94517,
467,234,Trắng,L,126,116183,
468,234,Đen,M,71,124708,
469,235,Đen,M,141,187132,
470,235,Đen,L,148,187228,
471,236,Trắng,L,95,249002,
472,236,Trắng,L,94,247094,
473,237,Trắng,L,60,319805,
474,237,Trắng,M,116,315819,
475,238,Trắng,M,132,61559,
476,238,Trắng,L,26,64260,
477,239,Đen,L,102,148839,
478,239,Đen,M,88,156380,
479,240,Trắng,M,89,446991,
480,240,Đen,M,142,459922,
481,241,Đen,L,114,96384,
482,241,Trắng,L,141,106786,
483,242,Đen,M,61,127548,
484,242,Đen,L,138,115449,
485,243,Đen,L,59,188176,
486,243,Trắng,M,140,191199,
487,244,Trắng,L,64,250517,
488,244,Trắng,M,27,245541,
489,245,Đen,M,89,319623,
490,245,Trắng,L,111,319563,
491,246,Trắng,L,31,55723,
492,246,Đen,M,133,54927,
493,247,Trắng,M,145,159627,
494,247,Trắng,L,94,146674,
495,248,Đen,M,23,454444,
496,248,Đen,M,107,453389,
497,249,Trắng,L,74,106009,
498,249,Trắng,M,46,104947,
499,250,Đen,L,45,119515,
500,250,Đen,L,24,116098,
501,251,Trắng,M,25,184979,
502,251,Trắng,M,76,193137,
503,252,Trắng,L,116,259462,
504,252,Đen,M,28,245928,
505,253,Trắng,L,91,306832,
506,253,Trắng,M,75,312276,
507,254,Trắng,L,95,56741,
508,254,Trắng,L,147,62936,
509,255,Trắng,M,133,153709,
510,255,Đen,L,40,148944,
511,256,Trắng,M,136,450832,
512,256,Đen,M,31,455444,
513,257,Đen,M,86,94680,
514,257,Trắng,L,113,108652,
515,258,Trắng,M,136,123121,
516,258,Trắng,M,74,121995,
517,259,Đen,L,71,188057,
518,259,Trắng,M,119,194502,
519,260,Trắng,M,22,258540,
520,260,Đen,L,120,257528,
521,261,Đen,L,129,305760,
522,261,Trắng,L,126,312948,
523,262,Đen,L,109,50889,
524,262,Trắng,M,104,57871,
525,263,Trắng,L,26,147320,
526,263,Đen,M,122,150344,
527,264,Trắng,L,124,459187,
528,264,Đen,L,94,458098,
529,265,Trắng,M,99,94207,
530,265,Đen,M,54,101081,
531,266,Trắng,M,26,116419,
532,266,Đen,M,111,129472,
533,267,Trắng,L,134,183542,
534,267,Trắng,M,130,193483,
535,268,Đen,M,108,259569,
536,268,Trắng,M,62,257463,
537,269,Đen,L,71,307177,
538,269,Đen,L,31,315846,
539,270,Đen,M,125,62353,
540,270,Trắng,M,81,63135,
541,271,Đen,M,127,155975,
542,271,Đen,M,40,145141,
543,272,Trắng,L,138,447092,
544,272,Đen,M,132,457802,
545,273,Đen,M,119,99728,
546,273,Đen,L,85,98899,
547,274,Đen,L,80,129921,
548,274,Đen,L,100,129386,
549,275,Trắng,L,104,185705,
550,275,Trắng,L,92,182915,
551,276,Trắng,L,28,255484,
552,276,Trắng,M,53,258567,
553,277,Trắng,L,143,318072,
554,277,Đen,M,75,311023,
555,278,Trắng,L,118,55069,
556,278,Đen,L,31,58832,
557,279,Trắng,M,117,158137,
558,279,Trắng,L,31,158013,
559,280,Đen,M,59,449404,
560,280,Đen,M,137,449891,
561,281,Trắng,L,59,104278,
562,281,Đen,L,114,97648,
563,282,Đen,M,76,127759,
564,282,Đen,L,113,129538,
565,283,Đen,L,27,191925,
566,283,Đen,L,115,190528,
567,284,Đen,M,53,252320,
568,284,Đen,M,123,257439,
569,285,Trắng,M,140,311585,
570,285,Trắng,M,142,313901,
571,286,Trắng,L,39,50581,
572,286,Đen,L,109,64760,
573,287,Trắng,M,126,155660,
574,287,Trắng,L,110,146803,
575,288,Đen,L,51,459579,
576,288,Trắng,L,23,451206,
577,289,Trắng,M,39,108880,
578,289,Trắng,M,30,107370,
579,290,Trắng,L,101,115002,
580,290,Trắng,M,25,123571,
581,291,Trắng,M,75,190482,
582,291,Đen,M,67,186969,
583,292,Đen,M,46,245335,
584,292,Đen,L,144,256682,
585,293,Đen,L,21,315215,
586,293,Đen,L,44,305059,
587,294,Đen,L,51,57174,
588,294,Đen,L,91,57377,
589,295,Đen,M,46,158838,
590,295,Trắng,L,148,146131,
591,296,Đen,M,64,456051,
592,296,Trắng,L,132,454455,
593,297,Trắng,L,51,106856,
594,297,Đen,M,41,100616,
595,298,Đen,L,120,119897,
596,298,Trắng,L,131,118618,
597,299,Trắng,M,127,194461,
598,299,Trắng,L,150,191505,
599,300,Trắng,L,115,249587,
600,300,Trắng,L,132,259338,
601,301,Đen,L,31,310429,
602,301,Đen,M,21,313503,
603,302,Đen,M,101,55131,
604,302,Đen,M,126,58661,
605,303,Đen,L,62,154581,
606,303,Trắng,L,133,148872,
607,304,Trắng,M,98,448799,
608,304,Đen,M,106,456561,
609,305,Trắng,L,121,106289,
610,305,Trắng,M,102,98427,
611,306,Đen,L,41,125915,
612,306,Trắng,M,47,124508,
613,307,Đen,L,83,188556,
614,307,Trắng,M,109,190697,
615,308,Trắng,L,118,255992,
616,308,Trắng,L,58,247775,
617,309,Trắng,M,120,305126,
618,309,Đen,L,109,311194,
619,310,Đen,M,116,54843,
620,310,Trắng,L,42,62036,
621,311,Trắng,L,139,157727,
622,311,Trắng,L,107,145305,
623,312,Trắng,M,91,447327,
624,312,Đen,M,149,449838,
625,313,Đen,L,46,97622,
626,313,Đen,M,70,98243,
627,314,Đen,M,143,125512,
628,314,Trắng,L,96,129744,
629,315,Đen,L,89,191056,
630,315,Đen,L,80,192725,
631,316,Đen,M,125,255351,
632,316,Đen,L,131,254099,
633,317,Trắng,M,23,310125,
634,317,Đen,L,115,314834,
635,318,Trắng,L,105,64489,
636,318,Trắng,L,91,57799,
637,319,Trắng,M,113,155292,
638,319,Đen,L,147,146182,
639,320,Trắng,M,28,449460,
640,320,Đen,L,100,452849,
641,321,Trắng,L,89,95398,
642,321,Đen,L,106,94998,
643,322,Trắng,M,84,124212,
644,322,Trắng,M,33,121339,
645,323,Đen,L,100,188314,
646,323,Trắng,L,78,191915,
647,324,Trắng,L,56,245675,
648,324,Đen,M,123,256508,
649,325,Trắng,L,123,314346,
650,325,Đen,L,118,310062,
651,326,Trắng,L,78,63557,
652,326,Đen,L,25,54968,
653,327,Đen,M,53,156265,
654,327,Đen,M,141,157551,
655,328,Trắng,L,139,452122,
656,328,Đen,M,88,459848,
657,329,Trắng,L,81,96774,
658,329,Đen,M,113,103506,
659,330,Trắng,L,48,123337,
660,330,Đen,M,54,125530,
661,331,Đen,M,33,181114,
662,331,Trắng,M,142,188931,
663,332,Đen,M,149,252293,
664,332,Trắng,M,73,250951,
665,333,Đen,M,69,305212,
666,333,Đen,L,35,318346,
667,334,Đen,L,54,59536,
668,334,Trắng,M,78,58260,
669,335,Đen,M,75,156186,
670,335,Trắng,M,32,159572,
671,336,Đen,L,110,453944,
672,336,Trắng,L,104,448413,
673,337,Trắng,M,84,108771,
674,337,Trắng,L,150,96541,
675,338,Trắng,L,66,128526,
676,338,Đen,M,103,119362,
677,339,Trắng,L,117,190577,
678,339,Đen,L,145,182977,
679,340,Trắng,M,147,249988,
680,340,Đen,L,95,249690,
681,341,Đen,M,135,315027,
682,341,Đen,L,111,312853,
683,342,Trắng,L,137,50564,
684,342,Trắng,L,131,56368,
685,343,Trắng,M,64,158626,
686,343,Đen,L,35,155865,
687,344,Trắng,L,108,459592,
688,344,Đen,L,32,445524,
689,345,Trắng,L,52,100003,
690,345,Trắng,M,121,106033,
691,346,Trắng,M,59,117515,
692,346,Trắng,L,29,124701,
693,347,Đen,M,24,180987,
694,347,Đen,L,127,194012,
695,348,Đen,L,78,257643,
696,348,Trắng,L,137,250677,
697,349,Trắng,L,139,312587,
698,349,Đen,M,22,316615,
699,350,Đen,M,97,50503,
700,350,Đen,M,82,54465,
701,351,Đen,L,89,148176,
702,351,Đen,M,103,149591,
703,352,Đen,L,66,459381,
704,352,Đen,M,32,448174,
705,353,Đen,L,115,100949,
706,353,Đen,M,81,99713,
707,354,Đen,L,101,129454,
708,354,Trắng,M,64,120517,
709,355,Đen,L,99,189379,
710,355,Trắng,L,116,192950,
711,356,Đen,L,33,255746,
712,356,Trắng,L,60,251338,
713,357,Đen,L,65,312944,
714,357,Trắng,L,28,308037,
715,358,Đen,L,31,60519,
716,358,Đen,M,147,61746,
717,359,Đen,L,103,152808,
718,359,Đen,M,71,157722,
719,360,Đen,M,69,456535,
720,360,Đen,L,27,446194,
721,361,Đen,M,51,97171,
722,361,Đen,M,99,95986,
723,362,Đen,M,26,128051,
724,362,Trắng,L,27,128235,
725,363,Đen,L,109,194857,
726,363,Đen,L,142,180491,
727,364,Đen,M,127,245184,
728,364,Trắng,M,33,247554,
729,365,Đen,L,70,313198,
730,365,Trắng,M,68,305967,
731,366,Trắng,M,118,50512,
732,366,Đen,M,37,57435,
733,367,Trắng,L,68,154901,
734,367,Đen,M,31,154070,
735,368,Trắng,L,30,446515,
736,368,Đen,M,92,446761,
737,369,Trắng,M,146,105963,
738,369,Đen,M,76,103721,
739,370,Đen,L,21,127672,
740,370,Đen,M,23,128497,
741,371,Đen,M,112,182544,
742,371,Đen,M,70,181874,
743,372,Trắng,M,99,256479,
744,372,Đen,L,112,253303,
745,373,Đen,L,62,309231,
746,373,Trắng,L,20,319792,
747,374,Đen,M,87,64150,
748,374,Đen,M,28,59081,
749,375,Trắng,M,44,149594,
750,375,Đen,L,78,153305,
751,376,Đen,M,66,448996,
752,376,Đen,M,20,446250,
753,377,Trắng,M,102,102005,
754,377,Trắng,M,24,105637,
755,378,Đen,L,42,129030,
756,378,Đen,M,78,122214,
757,379,Trắng,L,134,193256,
758,379,Trắng,M,62,184423,
759,380,Trắng,M,114,251728,
760,380,Trắng,L,33,255987,
761,381,Đen,L,76,318591,
762,381,Đen,M,24,318883,
763,382,Trắng,L,66,63704,
764,382,Đen,M,20,64697,
765,383,Đen,L,113,158580,
766,383,Trắng,M,78,148930,
767,384,Trắng,L,22,445024,
768,384,Đen,L,63,448821,
769,385,Đen,M,80,94179,
770,385,Trắng,M,59,101906,
771,386,Trắng,L,78,123631,
772,386,Trắng,M,85,125819,
773,387,Trắng,L,125,192992,
774,387,Trắng,M,127,185889,
775,388,Đen,M,136,255730,
776,388,Trắng,L,124,249205,
777,389,Đen,L,34,309312,
778,389,Đen,M,68,313956,
779,390,Trắng,L,54,64553,
780,390,Đen,L,77,58137,
781,391,Đen,L,39,154646,
782,391,Trắng,M,81,155943,
783,392,Trắng,M,22,449328,
784,392,Trắng,M,40,452133,
785,393,Đen,L,119,98175,
786,393,Trắng,L,108,108023,
787,394,Trắng,L,72,118499,
788,394,Trắng,L,109,125310,
789,395,Đen,M,64,191565,
790,395,Trắng,L,56,183022,
791,396,Đen,L,102,245191,
792,396,Trắng,M,113,248416,
793,397,Trắng,M,27,319121,
794,397,Đen,L,128,318225,
795,398,Đen,M,31,51327,
796,398,Trắng,L,22,54791,
797,399,Đen,L,58,156138,
798,399,Đen,L,30,151970,
799,400,Trắng,M,108,458777,
800,400,Đen,M,97,447196,
801,401,Đen,L,80,98156,
802,401,Đen,M,26,105263,
803,402,Đen,L,97,129914,
804,402,Đen,M,145,121558,
805,403,Đen,L,105,193764,
806,403,Đen,L,58,193303,
807,404,Trắng,M,114,247041,
808,404,Trắng,M,55,254168,
809,405,Đen,M,93,315662,
810,405,Đen,M,131,311097,
811,406,Trắng,M,107,50911,
812,406,Trắng,L,52,60300,
813,407,Trắng,M,48,150848,
814,407,Đen,M,141,157374,
815,408,Trắng,M,69,456819,
816,408,Trắng,L,95,451080,
817,409,Đen,M,102,97750,
818,409,Trắng,M,113,97720,
819,410,Đen,L,94,124506,
820,410,Trắng,M,144,117415,
821,411,Đen,L,59,180287,
822,411,Trắng,L,69,190702,
823,412,Đen,M,53,256116,
824,412,Trắng,L,144,249400,
825,413,Đen,M,57,313544,
826,413,Trắng,L,114,319088,
827,414,Trắng,L,39,56086,
828,414,Đen,M,118,52516,
829,415,Đen,M,48,158137,
830,415,Trắng,M,116,159850,
831,416,Trắng,L,86,448617,
832,416,Đen,M,92,446683,
833,417,Trắng,M,92,102683,
834,417,Trắng,L,114,108567,
835,418,Trắng,M,120,124128,
836,418,Trắng,L,105,124811,
837,419,Đen,L,71,180446,
838,419,Trắng,L,54,182135,
839,420,Đen,M,60,255290,
840,420,Đen,L,131,248278,
841,421,Trắng,M,76,316679,
842,421,Đen,L,21,318918,
843,422,Đen,M,52,59720,
844,422,Trắng,L,82,57479,
845,423,Đen,M,110,155124,
846,423,Trắng,M,88,159787,
847,424,Trắng,L,35,459512,
848,424,Đen,M,110,455471,
