id,product_id,color,size,stock,price,note
488,244,Trắng,M,27,245541.00,
489,245,Đen,M,89,319623.00,
490,245,Trắng,L,111,319563.00,
491,246,Trắng,L,31,55723.00,
492,246,Đen,M,133,54927.00,
493,247,Trắng,M,145,159627.00,
494,247,Trắng,L,94,146674.00,
495,248,Đen,M,23,454444.00,
496,248,Đen,M,107,453389.00,
497,249,Trắng,L,74,106009.00,
498,249,Trắng,M,46,104947.00,
499,250,Đen,L,45,119515.00,
500,250,Đen,L,24,116098.00,
501,251,Trắng,M,25,184979.00,
502,251,Trắng,M,76,193137.00,
503,252,Trắng,L,116,259462.00,
504,252,Đen,M,28,245928.00,
505,253,Trắng,L,91,306832.00,
506,253,Trắng,M,75,312276.00,
507,254,Trắng,L,95,56741.00,
508,254,Trắng,L,147,62936.00,
509,255,Trắng,M,133,153709.00,
510,255,Đen,L,40,148944.00,
511,256,Trắng,M,136,450832.00,
512,256,Đen,M,31,455444.00,
513,257,Đen,M,86,94680.00,
514,257,Trắng,L,113,108652.00,
515,258,Trắng,M,136,123121.00,
516,258,Trắng,M,74,121995.00,
517,259,Đen,L,71,188057.00,
518,259,Trắng,M,119,194502.00,
519,260,Trắng,M,22,258540.00,
520,260,Đen,L,120,257528.00,
521,261,Đen,L,129,305760.00,
522,261,Trắng,L,126,312948.00,
523,262,Đen,L,109,50889.00,
524,262,Trắng,M,104,57871.00,
525,263,Trắng,L,26,147320.00,
526,263,Đen,M,122,150344.00,
527,264,Trắng,L,124,459187.00,
528,264,Đen,L,94,458098.00,
529,265,Trắng,M,99,94207.00,
530,265,Đen,M,54,101081.00,
531,266,Trắng,M,26,116419.00,
532,266,Đen,M,111,129472.00,
533,267,Trắng,L,134,183542.00,
534,267,Trắng,M,130,193483.00,
535,268,Đen,M,108,259569.00,
536,268,Trắng,M,62,257463.00,
537,269,Đen,L,71,307177.00,
538,269,Đen,L,31,315846.00,
539,270,Đen,M,125,62353.00,
540,270,Trắng,M,81,63135.00,
541,271,Đen,M,127,155975.00,
542,271,Đen,M,40,145141.00,
543,272,Trắng,L,138,447092.00,
544,272,Đen,M,132,457802.00,
545,273,Đen,M,119,99728.00,
546,273,Đen,L,85,98899.00,
547,274,Đen,L,80,129921.00,
548,274,Đen,L,100,129386.00,
549,275,Trắng,L,104,185705.00,
550,275,Trắng,L,92,182915.00,
551,276,Trắng,L,28,255484.00,
552,276,Trắng,M,53,258567.00,
553,277,Trắng,L,143,318072.00,
554,277,Đen,M,75,311023.00,
555,278,Trắng,L,118,55069.00,
556,278,Đen,L,31,58832.00,
557,279,Trắng,M,117,158137.00,
558,279,Trắng,L,31,158013.00,
559,280,Đen,M,59,449404.00,
560,280,Đen,M,137,449891.00,
561,281,Trắng,L,59,104278.00,
562,281,Đen,L,114,97648.00,
563,282,Đen,M,76,127759.00,
564,282,Đen,L,113,129538.00,
565,283,Đen,L,27,191925.00,
566,283,Đen,L,115,190528.00,
567,284,Đen,M,53,252320.00,
568,284,Đen,M,123,257439.00,
569,285,Trắng,M,140,311585.00,
570,285,Trắng,M,142,313901.00,
571,286,Trắng,L,39,50581.00,
572,286,Đen,L,109,64760.00,
573,287,Trắng,M,126,155660.00,
574,287,Trắng,L,110,146803.00,
575,288,Đen,L,51,459579.00,
576,288,Trắng,L,23,451206.00,
577,289,Trắng,M,39,108880.00,
578,289,Trắng,M,30,107370.00,
579,290,Trắng,L,101,115002.00,
580,290,Trắng,M,25,123571.00,
581,291,Trắng,M,75,190482.00,
582,291,Đen,M,67,186969.00,
583,292,Đen,M,46,245335.00,
584,292,Đen,L,144,256682.00,
585,293,Đen,L,21,315215.00,
586,293,Đen,L,44,305059.00,
587,294,Đen,L,51,57174.00,
588,294,Đen,L,91,57377.00,
589,295,Đen,M,46,158838.00,
590,295,Trắng,L,148,146131.00,
591,296,Đen,M,64,456051.00,
592,296,Trắng,L,132,454455.00,
593,297,Trắng,L,51,106856.00,
594,297,Đen,M,41,100616.00,
595,298,Đen,L,120,119897.00,
596,298,Trắng,L,131,118618.00,
597,299,Trắng,M,127,194461.00,
598,299,Trắng,L,150,191505.00,
599,300,Trắng,L,115,249587.00,
600,300,Trắng,L,132,259338.00,
601,301,Đen,L,31,310429.00,
602,301,Đen,M,21,313503.00,
603,302,Đen,M,101,55131.00,
604,302,Đen,M,126,58661.00,
605,303,Đen,L,62,154581.00,
606,303,Trắng,L,133,148872.00,
607,304,Trắng,M,98,448799.00,
608,304,Đen,M,106,456561.00,
609,305,Trắng,L,121,106289.00,
610,305,Trắng,M,102,98427.00,
611,306,Đen,L,41,125915.00,
612,306,Trắng,M,47,124508.00,
613,307,Đen,L,83,188556.00,
614,307,Trắng,M,109,190697.00,
615,308,Trắng,L,118,255992.00,
616,308,Trắng,L,58,247775.00,
617,309,Trắng,M,120,305126.00,
618,309,Đen,L,109,311194.00,
619,310,Đen,M,116,54843.00,
620,310,Trắng,L,42,62036.00,
621,311,Trắng,L,139,157727.00,
622,311,Trắng,L,107,145305.00,
623,312,Trắng,M,91,447327.00,
624,312,Đen,M,149,449838.00,
625,313,Đen,L,46,97622.00,
626,313,Đen,M,70,98243.00,
627,314,Đen,M,143,125512.00,
628,314,Trắng,L,96,129744.00,
629,315,Đen,L,89,191056.00,
630,315,Đen,L,80,192725.00,
631,316,Đen,M,125,255351.00,
632,316,Đen,L,131,254099.00,
633,317,Trắng,M,23,310125.00,
634,317,Đen,L,115,314834.00,
635,318,Trắng,L,105,64489.00,
636,318,Trắng,L,91,57799.00,
637,319,Trắng,M,113,155292.00,
638,319,Đen,L,147,146182.00,
639,320,Trắng,M,28,449460.00,
640,320,Đen,L,100,452849.00,
641,321,Trắng,L,89,95398.00,
642,321,Đen,L,106,94998.00,
643,322,Trắng,M,84,124212.00,
644,322,Trắng,M,33,121339.00,
645,323,Đen,L,100,188314.00,
646,323,Trắng,L,78,191915.00,
647,324,Trắng,L,56,245675.00,
648,324,Đen,M,123,256508.00,
649,325,Trắng,L,123,314346.00,
650,325,Đen,L,118,310062.00,
651,326,Trắng,L,78,63557.00,
652,326,Đen,L,25,54968.00,
653,327,Đen,M,53,156265.00,
654,327,Đen,M,141,157551.00,
655,328,Trắng,L,139,452122.00,
656,328,Đen,M,88,459848.00,
657,329,Trắng,L,81,96774.00,
658,329,Đen,M,113,103506.00,
659,330,Trắng,L,48,123337.00,
660,330,Đen,M,54,125530.00,
661,331,Đen,M,33,181114.00,
662,331,Trắng,M,142,188931.00,
663,332,Đen,M,149,252293.00,
664,332,Trắng,M,73,250951.00,
665,333,Đen,M,69,305212.00,
666,333,Đen,L,35,318346.00,
667,334,Đen,L,54,59536.00,
668,334,Trắng,M,78,58260.00,
669,335,Đen,M,75,156186.00,
670,335,Trắng,M,32,159572.00,
671,336,Đen,L,110,453944.00,
672,336,Trắng,L,104,448413.00,
673,337,Trắng,M,84,108771.00,
674,337,Trắng,L,150,96541.00,
675,338,Trắng,L,66,128526.00,
676,338,Đen,M,103,119362.00,
677,339,Trắng,L,117,190577.00,
678,339,Đen,L,145,182977.00,
679,340,Trắng,M,147,249988.00,
680,340,Đen,L,95,249690.00,
681,341,Đen,M,135,315027.00,
682,341,Đen,L,111,312853.00,
683,342,Trắng,L,137,50564.00,
684,342,Trắng,L,131,56368.00,
685,343,Trắng,M,64,158626.00,
686,343,Đen,L,35,155865.00,
687,344,Trắng,L,108,459592.00,
688,344,Đen,L,32,445524.00,
689,345,Trắng,L,52,100003.00,
690,345,Trắng,M,121,106033.00,
691,346,Trắng,M,59,117515.00,
692,346,Trắng,L,29,124701.00,
693,347,Đen,M,24,180987.00,
694,347,Đen,L,127,194012.00,
695,348,Đen,L,78,257643.00,
696,348,Trắng,L,137,250677.00,
697,349,Trắng,L,139,312587.00,
698,349,Đen,M,22,316615.00,
699,350,Đen,M,97,50503.00,
700,350,Đen,M,82,54465.00,
701,351,Đen,L,89,148176.00,
702,351,Đen,M,103,149591.00,
703,352,Đen,L,66,459381.00,
704,352,Đen,M,32,448174.00,
705,353,Đen,L,115,100949.00,
706,353,Đen,M,81,99713.00,
707,354,Đen,L,101,129454.00,
708,354,Trắng,M,64,120517.00,
709,355,Đen,L,99,189379.00,
710,355,Trắng,L,116,192950.00,
711,356,Đen,L,33,255746.00,
712,356,Trắng,L,60,251338.00,
713,357,Đen,L,65,312944.00,
714,357,Trắng,L,28,308037.00,
715,358,Đen,L,31,60519.00,
716,358,Đen,M,147,61746.00,
717,359,Đen,L,103,152808.00,
718,359,Đen,M,71,157722.00,
719,360,Đen,M,69,456535.00,
720,360,Đen,L,27,446194.00,
721,361,Đen,M,51,97171.00,
722,361,Đen,M,99,95986.00,
723,362,Đen,M,26,128051.00,
724,362,Trắng,L,27,128235.00,
725,363,Đen,L,109,194857.00,
726,363,Đen,L,142,180491.00,
727,364,Đen,M,127,245184.00,
728,364,Trắng,M,33,247554.00,
729,365,Đen,L,70,313198.00,
730,365,Trắng,M,68,305967.00,
731,366,Trắng,M,118,50512.00,
732,366,Đen,M,37,57435.00,
733,367,Trắng,L,68,154901.00,
734,367,Đen,M,31,154070.00,
735,368,Trắng,L,30,446515.00,
736,368,Đen,M,92,446761.00,
737,369,Trắng,M,146,105963.00,
738,369,Đen,M,76,103721.00,
739,370,Đen,L,21,127672.00,
740,370,Đen,M,23,128497.00,
741,371,Đen,M,112,182544.00,
742,371,Đen,M,70,181874.00,
743,372,Trắng,M,99,256479.00,
744,372,Đen,L,112,253303.00,
745,373,Đen,L,62,309231.00,
746,373,Trắng,L,20,319792.00,
747,374,Đen,M,87,64150.00,
748,374,Đen,M,28,59081.00,
749,375,Trắng,M,44,149594.00,
750,375,Đen,L,78,153305.00,
751,376,Đen,M,66,448996.00,
752,376,Đen,M,20,446250.00,
753,377,Trắng,M,102,102005.00,
754,377,Trắng,M,24,105637.00,
755,378,Đen,L,42,129030.00,
756,378,Đen,M,78,122214.00,
757,379,Trắng,L,134,193256.00,
