id,order_id,variant_id,quantity,price_at_purchase
178,2140,11635,1,100000
179,12501,4061,1,100000
180,14890,528,1,100000
181,10087,8010,1,100000
182,9241,4,1,100000
183,12771,5807,1,100000
184,4129,7562,1,100000
185,6762,10225,1,100000
186,369,660,1,100000
187,7032,2695,1,100000
188,8660,259,1,100000
189,12439,7444,1,100000
190,6828,338,1,100000
191,1830,2545,1,100000
192,6937,8237,1,100000
193,7741,7881,1,100000
194,13294,6591,1,100000
195,7712,11486,1,100000
196,3905,873,1,100000
197,4126,7978,1,100000
198,11765,2958,1,100000
199,3844,7136,1,100000
200,3198,2059,1,100000
201,4107,9872,1,100000
202,168,11748,1,100000
203,9699,6441,1,100000
204,10476,8602,1,100000
205,10434,7160,1,100000
206,9471,1080,1,100000
207,11046,2063,1,100000
208,1897,5261,1,100000
209,6570,10466,1,100000
210,14367,5428,1,100000
211,8912,5962,1,100000
212,334,1390,1,100000
213,13836,4748,1,100000
214,14237,4977,1,100000
215,2632,11604,1,100000
216,14013,6970,1,100000
217,5305,2939,1,100000
218,11160,10527,1,100000
219,1757,647,1,100000
220,12899,5535,1,100000
221,5296,2993,1,100000
222,8057,8634,1,100000
223,8586,11138,1,100000
224,12501,8029,1,100000
225,12662,183,1,100000
226,6851,7509,1,100000
227,1105,3940,1,100000
228,5012,6021,1,100000
229,5741,4245,1,100000
230,4237,6035,1,100000
231,9794,10895,1,100000
232,6211,7228,1,100000
233,9048,7380,1,100000
234,1413,1736,1,100000
235,7139,8038,1,100000
236,3013,2008,1,100000
237,1123,4515,1,100000
238,14988,3836,1,100000
239,1342,11022,1,100000
240,3321,9665,1,100000
241,13620,1903,1,100000
242,2158,8327,1,100000
243,3728,6128,1,100000
244,9080,9073,1,100000
245,10134,104,1,100000
246,7200,2646,1,100000
247,13533,3253,1,100000
248,11435,4244,1,100000
249,11979,7138,1,100000
250,1570,9092,1,100000
251,8079,1768,1,100000
252,2631,10664,1,100000
253,3919,8593,1,100000
254,7845,7841,1,100000
255,4038,2103,1,100000
256,3474,1790,1,100000
257,6074,7435,1,100000
258,14084,718,1,100000
259,6951,6770,1,100000
260,14829,10646,1,100000
261,2155,8522,1,100000
262,6780,5278,1,100000
263,14311,1866,1,100000
264,7969,3334,1,100000
265,13991,7751,1,100000
266,6205,7863,1,100000
267,7119,1171,1,100000
268,556,7828,1,100000
269,10865,3967,1,100000
270,5640,3214,1,100000
271,4975,6657,1,100000
272,2659,6807,1,100000
273,12201,210,1,100000
274,2680,10030,1,100000
275,10996,4718,1,100000
276,847,6745,1,100000
277,11816,10846,1,100000
278,9019,1169,1,100000
279,7548,1330,1,100000
280,6818,1271,1,100000
281,10559,1191,1,100000
282,12488,548,1,100000
283,1950,3497,1,100000
284,5872,9311,1,100000
285,2021,8978,1,100000
286,3601,8391,1,100000
287,2972,5073,1,100000
288,7800,2064,1,100000
289,8936,10309,1,100000
290,6896,5643,1,100000
291,5402,4488,1,100000
292,8435,829,1,100000
293,8032,2473,1,100000
294,14747,4241,1,100000
295,9382,3313,1,100000
296,2537,10858,1,100000
297,10961,328,1,100000
298,7193,5009,1,100000
299,13968,4560,1,100000
300,432,1165,1,100000
301,12487,9902,1,100000
302,860,11696,1,100000
303,9633,169,1,100000
304,11982,6765,1,100000
305,11401,4171,1,100000
306,9974,9864,1,100000
307,12125,7108,1,100000
308,5556,6630,1,100000
309,120,4206,1,100000
310,246,11972,1,100000
311,6370,3116,1,100000
312,8499,2339,1,100000
313,8934,7307,1,100000
314,7362,10624,1,100000
315,14673,778,1,100000
316,5480,9666,1,100000
317,10234,5494,1,100000
318,14628,9325,1,100000
319,5642,3342,1,100000
320,1689,2867,1,100000
321,3208,9350,1,100000
322,12679,11530,1,100000
323,4001,4006,1,100000
324,5302,10649,1,100000
325,12483,4850,1,100000
326,8033,1707,1,100000
327,10533,10021,1,100000
328,147,2182,1,100000
329,13821,758,1,100000
330,4312,9974,1,100000
331,14829,9181,1,100000
332,4770,11779,1,100000
333,1563,9679,1,100000
334,1615,289,1,100000
335,9011,3044,1,100000
336,9579,4965,1,100000
337,10587,11482,1,100000
338,760,9909,1,100000
339,5810,8690,1,100000
340,1766,8856,1,100000
341,13118,7448,1,100000
342,14024,2637,1,100000
343,1450,4897,1,100000
344,14165,11288,1,100000
345,8200,4077,1,100000
346,4008,11959,1,100000
347,120,5995,1,100000
348,7237,10962,1,100000
349,11413,6204,1,100000
350,6463,977,1,100000
351,6136,1199,1,100000
352,14627,2631,1,100000
353,940,5836,1,100000
354,12403,268,1,100000
355,6117,5357,1,100000
356,552,5545,1,100000
357,14773,7813,1,100000
358,10343,1805,1,100000
359,4245,3588,1,100000
360,2270,11740,1,100000
361,13300,4179,1,100000
362,13468,1254,1,100000
363,14567,6362,1,100000
364,11682,54,1,100000
365,12117,5090,1,100000
366,12026,5025,1,100000
367,7510,6196,1,100000
368,5490,1982,1,100000
369,7663,8479,1,100000
370,9933,11029,1,100000
371,10229,9401,1,100000
372,13862,272,1,100000
373,52,5053,1,100000
374,7634,10126,1,100000
375,5026,11315,1,100000
376,97,6870,1,100000
377,3613,8173,1,100000
378,4089,7337,1,100000
379,13677,173,1,100000
380,10079,5840,1,100000
381,4431,3044,1,100000
382,2882,9748,1,100000
383,2055,10517,1,100000
384,846,10637,1,100000
385,10210,9912,1,100000
386,6090,9170,1,100000
387,10005,9211,1,100000
388,11175,8943,1,100000
389,9990,2979,1,100000
390,309,11861,1,100000
391,8565,7696,1,100000
392,1659,3051,1,100000
393,4278,2718,1,100000
394,13698,194,1,100000
395,3878,6088,1,100000
396,8303,9414,1,100000
397,934,9671,1,100000
398,10412,11536,1,100000
399,841,9303,1,100000
400,14306,4024,1,100000
401,6351,8315,1,100000
402,901,11816,1,100000
403,6547,5399,1,100000
404,12724,2764,1,100000
405,5224,7867,1,100000
406,3595,1030,1,100000
407,6674,4544,1,100000
408,9303,6782,1,100000
409,14564,1899,1,100000
410,4045,7126,1,100000
411,12222,6382,1,100000
412,2359,7515,1,100000
413,3600,1646,1,100000
414,10580,10967,1,100000
415,12399,2495,1,100000
416,10347,3076,1,100000
417,4690,4331,1,100000
418,4084,7131,1,100000
419,547,5777,1,100000
420,7635,618,1,100000
421,8869,7210,1,100000
422,3930,8932,1,100000
423,2342,3336,1,100000
424,1537,7987,1,100000
425,6282,7319,1,100000
426,14445,6120,1,100000
427,10073,10213,1,100000
428,6098,10707,1,100000
429,14670,3038,1,100000
430,12734,7374,1,100000
431,5253,4015,1,100000
432,8476,211,1,100000
433,5729,9804,1,100000
434,12906,10094,1,100000
435,6591,8014,1,100000
436,12032,6254,1,100000
437,12810,2708,1,100000
438,3036,3669,1,100000
439,5636,10282,1,100000
440,822,1550,1,100000
441,5597,11175,1,100000
442,4509,1150,1,100000
443,10307,10768,1,100000
444,4429,83,1,100000
445,8879,7482,1,100000
446,14894,4185,1,100000
447,6239,8429,1,100000
448,3002,7307,1,100000
449,10470,3588,1,100000
450,5706,10535,1,100000
451,4,11792,1,100000
452,6509,2906,1,100000
453,13939,11196,1,100000
454,11167,6299,1,100000
455,9831,2252,1,100000
456,2058,10580,1,100000
457,1657,8958,1,100000
458,2371,26,1,100000
459,2017,243,1,100000
460,9371,2910,1,100000
461,45,6727,1,100000
462,14520,4763,1,100000
463,9018,11579,1,100000
464,7392,4176,1,100000
465,285,6836,1,100000
466,13178,8040,1,100000
467,8175,5596,1,100000
468,6705,11540,1,100000
469,7043,2983,1,100000
470,12269,10875,1,100000
471,5125,9232,1,100000
472,9687,40,1,100000
473,11321,3265,1,100000
474,7649,1601,1,100000
475,14261,7186,1,100000
476,7544,7512,1,100000
477,1589,808,1,100000
478,4008,5274,1,100000
479,3913,5279,1,100000
480,3698,5156,1,100000
481,2028,898,1,100000
482,580,11830,1,100000
483,1179,6295,1,100000
484,14445,10656,1,100000
485,12519,11064,1,100000
486,9259,11353,1,100000
487,3642,3292,1,100000
488,11723,11278,1,100000
489,12882,7348,1,100000
490,2621,6935,1,100000
491,29,2129,1,100000
492,4153,6277,1,100000
493,8722,8002,1,100000
494,14778,3800,1,100000
495,4831,10107,1,100000
496,8461,3277,1,100000
497,4933,11986,1,100000
498,8789,7508,1,100000
499,8244,2403,1,100000
500,9551,5472,1,100000
501,3027,7284,1,100000
502,10685,9560,1,100000
503,5136,11378,1,100000
504,9810,4458,1,100000
505,600,5178,1,100000
506,10705,5919,1,100000
507,1540,6644,1,100000
508,2866,714,1,100000
509,10089,11225,1,100000
510,145,4730,1,100000
511,12922,10965,1,100000
512,3268,9582,1,100000
513,4940,11623,1,100000
514,7634,7720,1,100000
515,12694,9798,1,100000
516,5203,8090,1,100000
517,5098,11134,1,100000
518,9791,2621,1,100000
519,12108,24,1,100000
520,671,9057,1,100000
521,12159,3383,1,100000
522,5170,7999,1,100000
523,758,7870,1,100000
524,9485,1226,1,100000
525,6086,6224,1,100000
526,6099,5859,1,100000
527,421,2735,1,100000
528,8964,4972,1,100000
529,8638,102,1,100000
530,5229,9684,1,100000
531,1789,8162,1,100000
532,13011,8913,1,100000
533,6857,4667,1,100000
534,8213,9324,1,100000
535,1683,8592,1,100000
536,11302,3094,1,100000
537,7474,7920,1,100000
538,12324,2457,1,100000
539,14360,5525,1,100000
540,8944,11529,1,100000
541,1908,4203,1,100000
542,3306,3001,1,100000
543,14068,11759,1,100000
544,3160,11209,1,100000
545,7735,11250,1,100000
546,11491,4157,1,100000
547,14917,125,1,100000
548,6382,3050,1,100000
549,6100,2062,1,100000
550,12483,3241,1,100000
551,3528,3616,1,100000
552,9324,3374,1,100000
553,1365,7209,1,100000
554,4387,10802,1,100000
555,7148,9085,1,100000
556,3127,11308,1,100000
557,4296,1071,1,100000
558,1747,10846,1,100000
559,2772,11768,1,100000
560,3820,3851,1,100000
561,859,11152,1,100000
562,13591,4583,1,100000
563,2755,11833,1,100000
564,741,10087,1,100000
565,10966,476,1,100000
566,10573,6200,1,100000
567,13319,7083,1,100000
568,7356,10443,1,100000
569,2046,8485,1,100000
570,1163,8717,1,100000
571,9520,11800,1,100000
572,3492,5749,1,100000
573,14358,9824,1,100000
574,8338,11671,1,100000
575,4303,3757,1,100000
576,5485,1526,1,100000
577,12365,9348,1,100000
578,4647,2358,1,100000
579,12481,220,1,100000
580,7470,2030,1,100000
581,9084,3304,1,100000
582,3134,3100,1,100000
583,14004,7572,1,100000
584,13091,3635,1,100000
585,4415,2953,1,100000
586,3023,112,1,100000
587,1487,9131,1,100000
588,1422,11915,1,100000
589,5721,10849,1,100000
590,12180,11368,1,100000
591,12315,6900,1,100000
592,9398,11244,1,100000
593,3346,1872,1,100000
594,2462,11469,1,100000
595,9781,2057,1,100000
596,8885,6723,1,100000
597,11602,4855,1,100000
598,10724,6138,1,100000
599,10315,10529,1,100000
600,6627,6825,1,100000
601,1469,2872,1,100000
602,6341,9437,1,100000
603,8860,7066,1,100000
604,3638,5743,1,100000
605,7134,2775,1,100000
606,3739,10964,1,100000
607,10907,9040,1,100000
608,13572,7475,1,100000
609,2885,6779,1,100000
610,10688,433,1,100000
611,14730,10403,1,100000
612,1917,136,1,100000
613,3395,1901,1,100000
614,12889,1078,1,100000
615,11209,5141,1,100000
616,2435,2034,1,100000
617,13627,9910,1,100000
618,14008,6233,1,100000
619,1662,3561,1,100000
620,1426,8839,1,100000
621,11745,6181,1,100000
622,14771,5697,1,100000
623,2219,4357,1,100000
624,14866,2670,1,100000
625,11516,3847,1,100000
626,8688,2886,1,100000
627,6637,5328,1,100000
628,6370,5923,1,100000
629,6812,2285,1,100000
630,539,4820,1,100000
631,11240,9652,1,100000
632,13293,9041,1,100000
633,10358,8137,1,100000
634,9627,4520,1,100000
635,12262,5404,1,100000
636,4390,5654,1,100000
637,9349,560,1,100000
638,8658,3345,1,100000
639,9407,5079,1,100000
640,10189,834,1,100000
641,9512,3128,1,100000
642,3283,5360,1,100000
643,10600,5299,1,100000
644,5649,759,1,100000
645,11185,411,1,100000
646,5708,6072,1,100000
647,10942,8930,1,100000
648,1973,1546,1,100000
649,6074,5458,1,100000
650,4091,11118,1,100000
651,3865,9015,1,100000
652,10301,11040,1,100000
653,8559,5435,1,100000
654,9051,585,1,100000
655,5755,10121,1,100000
656,13231,2321,1,100000
657,14968,5331,1,100000
658,142,11954,1,100000
659,14784,5327,1,100000
660,3821,488,1,100000
661,341,8380,1,100000
662,12721,6725,1,100000
663,2078,7874,1,100000
664,6663,641,1,100000
665,10898,5112,1,100000
666,7717,11182,1,100000
667,11684,5023,1,100000
668,13547,2441,1,100000
669,11123,10027,1,100000
670,6770,1197,1,100000
671,3228,6017,1,100000
672,2215,1089,1,100000
673,10070,7388,1,100000
674,2995,7250,1,100000
675,9410,6730,1,100000
676,10562,11355,1,100000
677,4533,8468,1,100000
678,3102,3168,1,100000
679,5828,378,1,100000
680,4256,4827,1,100000
681,5019,3708,1,100000
682,5579,10893,1,100000
683,7433,2198,1,100000
684,14261,7382,1,100000
685,5092,2947,1,100000
686,10,5344,1,100000
687,14580,6658,1,100000
688,14110,342,1,100000
689,10679,6806,1,100000
690,2911,1874,1,100000
691,11049,10567,1,100000
692,7973,8499,1,100000
693,13197,7846,1,100000
694,8767,11117,1,100000
695,14628,4717,1,100000
696,14956,634,1,100000
697,9136,517,1,100000
698,11242,9359,1,100000
699,174,8097,1,100000
700,14694,2314,1,100000
701,2975,808,1,100000
702,11857,4711,1,100000
703,193,8848,1,100000
704,4338,1586,1,100000
705,1814,4262,1,100000
706,12686,9846,1,100000
707,13105,1066,1,100000
708,1626,6132,1,100000
709,5648,1942,1,100000
710,4784,5680,1,100000
711,10050,4607,1,100000
712,13933,3557,1,100000
713,3087,9301,1,100000
714,9502,1912,1,100000
715,7486,3301,1,100000
716,4794,6634,1,100000
717,87,11325,1,100000
718,5161,5542,1,100000
719,1702,10319,1,100000
720,11591,7131,1,100000
721,2512,4975,1,100000
722,1292,2692,1,100000
723,7542,4951,1,100000
724,5651,10275,1,100000
725,7611,5449,1,100000
726,14597,11884,1,100000
727,12987,3636,1,100000
728,1194,10877,1,100000
729,4618,11152,1,100000
730,7523,10379,1,100000
731,8142,3300,1,100000
732,4750,9240,1,100000
733,3297,10855,1,100000
734,4855,4577,1,100000
735,9943,11683,1,100000
736,13664,5172,1,100000
737,1873,5621,1,100000
738,14797,8511,1,100000
739,10628,5937,1,100000
740,5838,3170,1,100000
741,13513,3267,1,100000
742,5226,3846,1,100000
743,10818,9712,1,100000
744,7820,6696,1,100000
745,933,5531,1,100000
746,1469,10638,1,100000
747,4424,7747,1,100000
748,12550,7674,1,100000
749,4153,6794,1,100000
750,11559,9500,1,100000
751,2401,2128,1,100000
752,12881,2209,1,100000
753,14069,5086,1,100000
754,6397,10986,1,100000
755,4263,8190,1,100000
756,2175,5080,1,100000
757,4488,6151,1,100000
758,11690,1698,1,100000
759,2290,887,1,100000
760,8801,3433,1,100000
761,8094,1242,1,100000
762,7751,8547,1,100000
763,12297,647,1,100000
764,10268,1203,1,100000
765,2275,8521,1,100000
766,9509,3450,1,100000
767,14966,10586,1,100000
768,1175,5575,1,100000
769,487,11691,1,100000
770,8047,4298,1,100000
771,13340,5057,1,100000
772,1161,8230,1,100000
773,10914,11834,1,100000
774,5187,804,1,100000
775,13977,141,1,100000
776,9941,11652,1,100000
777,10886,9616,1,100000
778,1663,2927,1,100000
779,12446,4850,1,100000
780,4559,9320,1,100000
781,12314,616,1,100000
782,4557,3808,1,100000
783,14019,6181,1,100000
784,7053,3881,1,100000
785,11779,1923,1,100000
786,12433,1858,1,100000
787,5854,8542,1,100000
788,6752,1201,1,100000
789,1891,959,1,100000
790,11303,3088,1,100000
791,259,951,1,100000
792,6218,10366,1,100000
793,9740,3393,1,100000
794,4272,8693,1,100000
795,14290,9258,1,100000
796,12216,9244,1,100000
797,1179,3564,1,100000
798,291,1170,1,100000
799,1189,1430,1,100000
800,871,4875,1,100000
801,5567,9031,1,100000
802,6125,11416,1,100000
803,8105,10873,1,100000
804,945,11934,1,100000
805,10200,6843,1,100000
806,6044,1705,1,100000
807,13658,1463,1,100000
808,1663,4474,1,100000
809,4738,8050,1,100000
810,1165,4795,1,100000
811,1281,10321,1,100000
812,357,9651,1,100000
813,7881,4377,1,100000
814,3539,8116,1,100000
815,9655,143,1,100000
816,3754,626,1,100000
817,10933,7486,1,100000
818,377,334,1,100000
819,7369,6102,1,100000
820,14063,8945,1,100000
821,7965,882,1,100000
822,4724,5716,1,100000
823,3171,8754,1,100000
824,13781,7516,1,100000
825,10989,3527,1,100000
826,14587,5475,1,100000
827,4175,7437,1,100000
828,3561,3889,1,100000
829,9058,10002,1,100000
830,12993,9002,1,100000
831,3133,7253,1,100000
832,1706,1056,1,100000
833,9522,8842,1,100000
834,13511,5833,1,100000
835,3994,4857,1,100000
836,12799,2924,1,100000
837,9846,358,1,100000
838,9492,7861,1,100000
839,7003,9804,1,100000
840,2210,7432,1,100000
841,14617,5699,1,100000
842,6887,4466,1,100000
843,12880,8513,1,100000
844,6441,11771,1,100000
845,2239,9820,1,100000
846,14792,10711,1,100000
847,14235,524,1,100000
848,5129,5403,1,100000
849,6537,2511,1,100000
850,6484,5645,1,100000
851,3800,10311,1,100000
852,10124,9365,1,100000
853,13950,2142,1,100000
854,6608,3280,1,100000
855,1533,5385,1,100000
856,5162,8707,1,100000
857,13217,6954,1,100000
858,14115,6860,1,100000
859,13985,9904,1,100000
860,1416,2963,1,100000
861,5615,9050,1,100000
862,11358,5024,1,100000
863,9030,1592,1,100000
864,5838,10951,1,100000
865,2935,2418,1,100000
866,3156,9854,1,100000
867,12200,3170,1,100000
868,13082,4399,1,100000
869,2442,2556,1,100000
870,12756,11688,1,100000
871,11989,11022,1,100000
872,5088,1392,1,100000
873,306,1570,1,100000
874,13364,7316,1,100000
875,14564,1696,1,100000
876,13803,3904,1,100000
877,14188,9360,1,100000
878,1237,6185,1,100000
879,10568,3006,1,100000
880,6762,2406,1,100000
881,9280,7030,1,100000
882,13731,7391,1,100000
883,9028,5423,1,100000
884,6102,3902,1,100000
885,7165,5476,1,100000
886,12468,8610,1,100000
887,5167,5085,1,100000
888,5664,5811,1,100000
889,11807,428,1,100000
890,11070,7248,1,100000
891,9911,5588,1,100000
892,5093,1251,1,100000
893,9723,36,1,100000
894,850,2902,1,100000
895,6855,1664,1,100000
896,13211,4318,1,100000
897,10919,6336,1,100000
898,5613,11605,1,100000
899,4154,7346,1,100000
900,5299,9447,1,100000
901,9964,6491,1,100000
902,13764,10083,1,100000
903,8039,8443,1,100000
904,6358,4977,1,100000
905,7477,9135,1,100000
906,12757,4098,1,100000
907,3893,6127,1,100000
908,8266,6274,1,100000
909,3847,4695,1,100000
910,6306,8490,1,100000
911,7654,1187,1,100000
912,2772,7538,1,100000
913,10105,308,1,100000
914,6206,10948,1,100000
915,7981,2895,1,100000
916,4653,1293,1,100000
917,6667,10469,1,100000
918,2479,1452,1,100000
919,3817,1837,1,100000
920,896,7020,1,100000
921,11664,1100,1,100000
922,14692,3375,1,100000
923,2698,10199,1,100000
924,8591,128,1,100000
925,5069,6576,1,100000
926,9815,1098,1,100000
927,8569,9516,1,100000
928,8522,4967,1,100000
929,914,437,1,100000
930,14354,7088,1,100000
931,7729,2379,1,100000
932,4121,1876,1,100000
933,13061,5765,1,100000
934,883,4132,1,100000
935,6610,1269,1,100000
936,12895,1002,1,100000
937,1300,3690,1,100000
938,10225,7354,1,100000
939,10394,559,1,100000
940,14439,193,1,100000
941,2881,10544,1,100000
942,14958,10426,1,100000
943,13964,6493,1,100000
944,5472,10048,1,100000
945,6109,11335,1,100000
946,5076,2973,1,100000
947,13891,680,1,100000
948,2859,9856,1,100000
949,8999,3967,1,100000
950,13498,9741,1,100000
951,12717,8185,1,100000
952,5945,9199,1,100000
953,14044,1451,1,100000
954,12903,73,1,100000
955,2465,8091,1,100000
956,1015,2346,1,100000
957,7255,958,1,100000
958,2771,9470,1,100000
959,5267,3388,1,100000
960,323,5249,1,100000
961,3567,2480,1,100000
962,9426,9838,1,100000
963,6773,7115,1,100000
964,11550,2550,1,100000
965,11381,1336,1,100000
966,4514,6316,1,100000
967,14037,6843,1,100000
968,7481,10174,1,100000
969,6493,4275,1,100000
970,13457,4286,1,100000
971,500,11774,1,100000
972,3690,1950,1,100000
973,12930,8380,1,100000
974,10330,3577,1,100000
975,6762,10987,1,100000
976,8102,3182,1,100000
977,587,7889,1,100000
978,4398,3112,1,100000
979,4037,5081,1,100000
980,10790,11161,1,100000
981,14323,8596,1,100000
982,637,1797,1,100000
983,8656,5889,1,100000
984,14116,4218,1,100000
985,9298,11015,1,100000
986,868,5534,1,100000
987,10518,10654,1,100000
988,14532,545,1,100000
989,5854,846,1,100000
990,8398,5009,1,100000
991,5006,5040,1,100000
992,8869,3820,1,100000
993,6415,11600,1,100000
994,14726,3151,1,100000
995,6429,9684,1,100000
996,5871,2509,1,100000
997,5092,10198,1,100000
998,4056,11100,1,100000
999,2594,7469,1,100000
1000,9293,11338,1,100000
1001,56,7786,1,100000
1002,4461,6413,1,100000
1003,12858,7870,1,100000
1004,5866,10423,1,100000
1005,8601,3993,1,100000
1006,5221,2920,1,100000
1007,13026,2861,1,100000
1008,12253,3293,1,100000
1009,6701,4849,1,100000
1010,7964,39,1,100000
1011,5587,7873,1,100000
1012,14919,2615,1,100000
1013,9396,6051,1,100000
1014,4215,11189,1,100000
1015,2381,6437,1,100000
1016,6984,5487,1,100000
1017,3235,7489,1,100000
1018,11966,8302,1,100000
1019,14230,6466,1,100000
1020,7431,2917,1,100000
1021,2397,11137,1,100000
1022,6546,11555,1,100000
1023,8426,5640,1,100000
1024,14345,7496,1,100000
1025,1177,4087,1,100000
1026,6053,2867,1,100000
1027,10314,9957,1,100000
1028,9239,1722,1,100000
1029,681,6718,1,100000
1030,4030,7603,1,100000
1031,13806,4619,1,100000
1032,1770,10415,1,100000
1033,854,2960,1,100000
1034,11324,839,1,100000
1035,94,3726,1,100000
1036,12336,4206,1,100000
1037,4079,809,1,100000
1038,7328,1989,1,100000
1039,586,6019,1,100000
1040,2430,1614,1,100000
1041,7456,6727,1,100000
1042,4637,153,1,100000
1043,13703,3042,1,100000
1044,12565,2362,1,100000
1045,10125,2732,1,100000
1046,6401,9339,1,100000
1047,7834,4357,1,100000
1048,13607,1165,1,100000
1049,4926,8282,1,100000
1050,7635,3066,1,100000
1051,556,10694,1,100000
1052,5792,1078,1,100000
1053,6954,6837,1,100000
1054,9260,2068,1,100000
1055,694,2212,1,100000
1056,10183,4949,1,100000
1057,13318,5828,1,100000
1058,12504,4475,1,100000
1059,5900,9150,1,100000
1060,11156,9083,1,100000
1061,4300,9136,1,100000
1062,8812,4721,1,100000
1063,12692,6165,1,100000
1064,11273,1773,1,100000
1065,12815,4195,1,100000
1066,10479,3628,1,100000
1067,4181,7406,1,100000
1068,6699,2690,1,100000
1069,11995,810,1,100000
1070,4851,2258,1,100000
1071,1410,6094,1,100000
1072,6648,2592,1,100000
1073,3495,2867,1,100000
1074,2026,3325,1,100000
1075,9607,5723,1,100000
1076,11313,3458,1,100000
1077,10828,7567,1,100000
1078,11339,2328,1,100000
1079,10432,9313,1,100000
1080,14159,10516,1,100000
1081,8948,4496,1,100000
